"Date","Price","Open","High","Low","Change %"
"Sep 18, 2014","1.209","1.209","1.209","1.209","2.98%"
"Sep 17, 2014","1.174","1.174","1.174","1.174","-2.17%"
"Sep 16, 2014","1.200","1.200","1.200","1.200","-0.08%"
"Sep 15, 2014","1.201","1.201","1.201","1.201","-1.40%"
"Sep 13, 2014","1.218","1.218","1.218","1.218","0.50%"
"Sep 12, 2014","1.212","1.212","1.212","1.212","3.59%"
"Sep 11, 2014","1.170","1.170","1.170","1.170","0.95%"
"Sep 10, 2014","1.159","1.159","1.159","1.159","0.96%"
"Sep 09, 2014","1.148","1.148","1.148","1.148","4.94%"
"Sep 08, 2014","1.094","1.094","1.094","1.094","0.83%"
"Sep 06, 2014","1.085","1.085","1.085","1.085","1.78%"
"Sep 05, 2014","1.066","1.066","1.066","1.066","-3.96%"
"Sep 04, 2014","1.110","1.110","1.110","1.110","-2.29%"
"Sep 03, 2014","1.136","1.136","1.136","1.136","2.71%"
"Sep 02, 2014","1.106","1.106","1.106","1.106","5.53%"
"Sep 01, 2014","1.048","1.048","1.048","1.048","0.00%"
"Aug 31, 2014","1.048","1.048","1.048","1.048","-0.29%"
"Aug 29, 2014","1.051","1.051","1.051","1.051","1.74%"
"Aug 28, 2014","1.033","1.033","1.033","1.033","-1.05%"
"Aug 27, 2014","1.044","1.044","1.044","1.044","-4.57%"
"Aug 26, 2014","1.094","1.094","1.094","1.094","-1.26%"
"Aug 25, 2014","1.108","1.108","1.108","1.108","-3.65%"
"Aug 24, 2014","1.150","1.150","1.150","1.150","-0.78%"
"Aug 22, 2014","1.159","1.159","1.159","1.159","-0.77%"
"Aug 21, 2014","1.168","1.168","1.168","1.168","0.26%"
"Aug 20, 2014","1.165","1.165","1.165","1.165","-1.77%"
"Aug 19, 2014","1.186","1.186","1.186","1.186","-1.50%"
"Aug 18, 2014","1.204","1.204","1.204","1.204","3.61%"
"Aug 17, 2014","1.162","1.162","1.162","1.162","1.04%"
"Aug 15, 2014","1.150","1.150","1.150","1.150","-4.49%"
"Aug 14, 2014","1.204","1.204","1.204","1.204","-1.55%"
"Aug 13, 2014","1.223","1.223","1.223","1.223","-0.89%"
"Aug 12, 2014","1.234","1.234","1.234","1.234","0.98%"
"Aug 11, 2014","1.222","1.222","1.222","1.222","1.58%"
"Aug 10, 2014","1.203","1.203","1.203","1.203","0.00%"
"Aug 08, 2014","1.203","1.203","1.203","1.203","-1.39%"
"Aug 07, 2014","1.220","1.220","1.220","1.220","-2.79%"
"Aug 06, 2014","1.255","1.255","1.255","1.255","-3.76%"
"Aug 05, 2014","1.304","1.304","1.304","1.304","2.44%"
"Aug 04, 2014","1.273","1.273","1.273","1.273","-0.24%"
"Aug 02, 2014","1.276","1.276","1.276","1.276","-0.23%"
"Aug 01, 2014","1.279","1.279","1.279","1.279","-1.24%"
"Jul 31, 2014","1.295","1.295","1.295","1.295","-0.31%"
"Jul 30, 2014","1.299","1.299","1.299","1.299","3.42%"
